2022-07-31,4397,23303.4
2022-08-01,4398,23271.2
2022-08-02,4399,22988.6
2022-08-03,4400,22820.8
2022-08-04,4401,22612.1
2022-08-05,4402,23308.2
2022-08-06,4403,22944.2
2022-08-07,4404,23175.3
2022-08-08,4405,23816.3
2022-08-09,4406,23146.7
2022-08-10,4407,23962.9
2022-08-11,4408,23935.3
2022-08-12,4409,24398.7
2022-08-13,4410,24442.5
2022-08-14,4411,24302.8
2022-08-15,4412,24101.7
2022-08-16,4413,23856.8
2022-08-17,4414,23338
2022-08-18,4415,23203.6
2022-08-19,4416,20831.3
2022-08-20,4417,21138.9
2022-08-21,4418,21517.2
2022-08-22,4419,21416.3
2022-08-23,4420,21517.2
2022-08-24,4421,21365.2
2022-08-25,4422,21565.4
2022-08-26,4423,20249.9
2022-08-27,4424,20033.9
2022-08-28,4425,19550.2
2022-08-29,4426,20295.8
2022-08-30,4427,19792.6
2022-08-31,4428,20043.9
2022-09-01,4429,20126.1
2022-09-02,4430,19952.7
2022-09-03,4431,19831.4
2022-09-04,4432,19999.9
2022-09-05,4433,19793.1
2022-09-06,4434,18786.4
2022-09-07,4435,19281.5
2022-09-08,4436,19317.4
2022-09-09,4437,21365.2
2022-09-10,4438,21650.4
2022-09-11,4439,21834.9
2022-09-12,4440,22395.3
2022-09-13,4441,20175.5
2022-09-14,4442,20222.5
2022-09-15,4443,19701.7
2022-09-16,4444,19802.4
2022-09-17,4445,20113.5
2022-09-18,4446,19418.8
2022-09-19,4447,19538.9
2022-09-20,4448,18872.4
2022-09-21,4449,18489
2022-09-22,4450,19404
2022-09-23,4451,19293.5
2022-09-24,4452,18925.2
2022-09-25,4453,18803.2
2022-09-26,4454,19225.7
2022-09-27,4455,19081
2022-09-28,4456,19411
2022-09-29,4457,19593
2022-09-30,4458,19423
2022-10-01,4459,19311.9
2022-10-02,4460,19052.2
2022-10-03,4461,19628.3
2022-10-04,4462,20340.2
2022-10-05,4463,20157.5
2022-10-06,4464,19956.7
2022-10-07,4465,19531.3
2022-10-08,4466,19415
2022-10-09,4467,19441
2022-10-10,4468,19134.6
2022-10-11,4469,19059.1
2022-10-12,4470,19154.8
2022-10-13,4471,19379.8
2022-10-14,4472,19181.8
2022-10-15,4473,19068.7
2022-10-16,4474,19261.9
2022-10-17,4475,19548.2
2022-10-18,4476,19328.2
2022-10-19,4477,19123.9
2022-10-20,4478,19042.9
2022-10-21,4479,19162.6
2022-10-22,4480,19204.8
2022-10-23,4481,19571.2
2022-10-24,4482,19331.5
2022-10-25,4483,20082.7
2022-10-26,4484,20769.5
2022-10-27,4485,20292.9
2022-10-28,4486,20594.4
2022-10-29,4487,20809.8
2022-10-30,4488,20626.3
2022-10-31,4489,20496.3
2022-11-01,4490,20483.5
2022-11-02,4491,20154.4
2022-11-03,4492,20206.4
2022-11-04,4493,21145.9
2022-11-05,4494,21301.6
2022-11-06,4495,20916.3
2022-11-07,4496,20589
2022-11-08,4497,18527.4
2022-11-09,4498,15886.9
